DNK081|2|4790|5|27.9|587|1500|26|2000|14000|3e+05|4|4|4
DNK082|2|4790|5|27.9|587|1500|26|2000|14000|3e+05|4|4|4
DNK083|2|4790|5|27.9|587|1500|26|2000|14000|3e+05|4|4|4
DNK084|2|4790|5|27.9|587|1500|26|2000|14000|3e+05|4|4|4
DNK085|2|4790|5|27.9|587|1500|26|2000|14000|3e+05|4|4|4
DNK086|2|4790|5|27.9|587|1500|26|2000|14000|3e+05|4|4|4
DNK087|2|4790|5|27.9|587|1500|26|2000|14000|3e+05|4|4|4
DNK088|2|4790|5|27.9|587|1500|26|2000|14000|3e+05|4|4|4
DNK089|2|4790|5|27.9|587|1500|26|2000|14000|3e+05|4|4|4
DNK090|2|4790|5|27.9|587|1500|26|2000|14000|3e+05|4|4|4
DNK091|2|4790|5|27.9|587|1500|26|2000|14000|3e+05|4|4|4
DNK092|2|4790|5|27.9|587|1500|26|2000|14000|3e+05|4|4|4
DNK093|2|4790|5|27.9|587|1500|26|2000|14000|3e+05|4|4|4
DNK094|2|4790|5|27.9|587|1500|26|2000|14000|3e+05|4|4|4
DNK095|2|4790|5|27.9|587|1500|26|2000|14000|3e+05|4|4|4
DNK096|2|4790|5|27.9|587|1500|26|2000|14000|3e+05|4|4|4
DNK097|2|4790|5|27.9|587|1500|26|2000|14000|3e+05|4|4|4
DNK098|2|4790|5|27.9|587|1500|26|2000|14000|3e+05|4|4|4
DNK099|2|4790|5|27.9|587|1500|26|2000|14000|3e+05|4|4|4
